;Mots;00100;00200;00110;00210;00120;00220;00101;00201;00111;00211;00121;00221;00102;00202;00112;00212;00122;00222;00000;00010;00020;00001;00011;00021;00002;00012;00022;01100;02100;01200;02200;01110;02110;01210;02210;01120;02120;01220;02220;01101;02101;01201;02201;01111;02111;01211;02211;01121;02121;01221;02221;01102;02102;01202;02202;01112;02112;01212;02212;01122;02122;01222;02222;01000;02000;01010;02010;01020;02020;01001;02001;01011;02011;01021;02021;01002;02002;01012;02012;01022;02022;10100;20100;10200;20200;10110;20110;10210;20210;10120;20120;10220;20220;10101;20101;10201;20201;10111;20111;10211;20211;10121;20121;10221;20221;10102;20102;10202;20202;10112;20112;10212;20212;10122;20122;10222;20222;10000;20000;10010;20010;10020;20020;10001;20001;10011;20011;10021;20021;10002;20002;10012;20012;10022;20022;11100;21100;12100;22100;11200;21200;12200;22200;11110;21110;12110;22110;11210;21210;12210;22210;11120;21120;12120;22120;11220;21220;12220;22220;11101;21101;12101;22101;11201;21201;12201;22201;11111;21111;12111;22111;11211;21211;12211;22211;11121;21121;12121;22121;11221;21221;12221;22221;11102;21102;12102;22102;11202;21202;12202;22202;11112;21112;12112;22112;11212;21212;12212;22212;11122;21122;12122;22122;11222;21222;12222;22222;11000;21000;12000;22000;11010;21010;12010;22010;11020;21020;12020;22020;11001;21001;12001;22001;11011;21011;12011;22011;11021;21021;12021;22021;11002;21002;12002;22002;11012;21012;12012;22012;11022;21022;12022;22022;sum;average
3900;label;440;87;215;37;31;9;81;21;47;17;6;3;7;3;2;2;2;2;4046;2214;521;861;471;96;69;18;11;165;87;43;29;59;35;13;9;6;5;2;1;30;13;9;7;12;8;7;6;1;1;1;1;5;4;2;2;1;1;1;1;1;1;1;1;1559;769;597;350;134;96;337;148;127;73;25;19;47;12;5;2;4;2;81;5;21;5;47;5;17;5;6;3;3;3;81;5;21;5;47;5;17;5;6;3;3;3;7;2;3;2;2;2;2;2;2;2;2;2;861;183;471;109;96;32;861;183;471;109;96;32;69;7;18;2;11;2;30;1;13;1;9;1;7;1;12;1;8;1;7;1;6;1;1;1;1;1;1;1;1;1;30;1;13;1;9;1;7;1;12;1;8;1;7;1;6;1;1;1;1;1;1;1;1;1;5;1;4;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;337;65;148;47;127;28;73;26;25;9;19;9;337;65;148;47;127;28;73;26;25;9;19;9;47;5;12;1;5;1;2;1;4;1;2;1;20398;2.0747006137240662
3901;soûle;41;20;9;8;7;7;24;9;4;4;3;3;11;9;4;4;3;3;4046;861;249;2214;471;158;1309;300;136;13;13;13;13;2;2;2;2;2;2;2;2;6;6;6;6;2;2;2;2;2;2;2;2;6;6;6;6;2;2;2;2;2;2;2;2;1128;702;244;136;88;54;454;343;95;62;42;26;333;258;75;48;41;26;15;4;3;2;2;2;2;2;2;2;2;2;14;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1361;275;225;49;40;21;667;146;105;30;23;17;226;84;38;21;16;14;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;344;75;224;50;62;13;36;8;13;4;6;3;110;30;81;27;14;7;10;6;4;3;3;3;52;23;41;21;7;4;4;4;4;3;3;3;19133;1.9460362213149605
3902;jauge;977;295;83;18;19;11;520;166;51;12;13;9;300;127;39;11;12;9;4046;450;95;2214;258;60;1309;186;56;234;91;75;52;24;10;6;5;7;4;4;4;74;42;34;32;15;10;5;5;6;4;4;4;55;42;34;32;13;10;5;5;6;4;4;4;1559;769;187;91;37;22;597;350;83;47;22;11;401;254;62;32;22;11;57;53;24;24;9;9;2;2;2;2;2;2;35;32;15;15;8;8;2;2;2;2;2;2;15;15;9;9;3;3;2;2;2;2;2;2;102;92;9;9;2;2;65;60;8;8;2;2;28;28;3;3;2;2;11;11;6;6;7;7;6;6;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;4;4;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;29;26;21;19;3;3;2;2;2;2;2;2;15;15;12;12;3;3;2;2;2;2;2;2;10;10;10;10;2;2;2;2;2;2;2;2;18141;1.8451389270305072
3903;giton;1057;250;297;67;56;15;238;43;65;17;17;9;33;24;15;11;13;9;4046;1128;150;938;295;70;150;73;59;347;112;77;37;51;10;11;3;14;10;3;3;82;32;19;6;15;5;5;2;5;5;2;2;22;8;16;6;6;4;4;2;4;4;2;2;1368;472;232;50;44;33;335;109;61;23;22;17;87;24;23;15;18;15;58;29;9;9;19;9;1;1;8;3;1;1;14;9;3;3;3;1;1;1;1;1;1;1;3;3;3;3;1;1;1;1;1;1;1;1;450;187;109;39;18;10;126;51;39;12;7;5;15;11;7;5;6;4;21;9;10;6;3;3;3;3;4;3;2;2;1;1;1;1;3;3;2;2;1;1;1;1;5;4;4;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;142;52;67;19;15;5;5;3;4;4;3;3;38;17;17;4;6;3;4;2;2;2;2;2;11;9;4;4;3;3;2;2;2;2;2;2;14977;1.5233253795345298
3904;téton;1057;250;297;67;56;15;238;43;65;17;17;9;33;24;15;11;13;9;4046;1128;150;938;295;70;150;73;59;216;51;57;14;42;8;16;6;5;4;2;2;37;15;4;2;10;3;3;2;4;3;2;2;4;2;2;2;3;2;2;2;3;2;2;2;961;164;205;18;15;11;174;39;49;7;6;5;15;10;6;4;5;4;1057;250;250;13;297;59;67;4;56;10;15;1;238;68;43;2;65;17;17;1;17;5;9;1;33;9;24;2;15;4;11;1;13;4;9;1;1057;250;297;59;56;10;238;68;65;17;17;5;33;9;15;4;13;4;216;39;51;9;57;3;14;3;42;7;8;2;16;1;6;1;5;2;4;2;2;1;2;1;37;9;15;5;4;1;2;1;10;2;3;2;3;1;2;1;4;2;3;2;2;1;2;1;4;1;2;1;2;1;2;1;3;1;2;1;2;1;2;1;3;1;2;1;2;1;2;1;216;39;51;9;42;7;8;2;5;2;4;2;37;9;15;5;10;2;3;2;4;2;3;2;4;1;2;1;3;1;2;1;3;1;2;1;17438;1.7736361065849724
3905;rider;453;80;230;44;62;25;170;30;85;21;22;10;21;9;16;7;15;7;4046;2214;521;1481;853;233;215;160;146;138;50;42;25;63;30;21;16;19;15;11;10;40;13;13;8;17;9;9;7;6;6;4;4;4;3;3;3;3;3;3;3;3;3;3;3;1368;472;612;263;136;89;496;131;224;84;59;38;82;27;40;25;35;22;170;33;30;16;85;21;21;10;22;5;10;5;170;33;30;16;85;21;21;10;22;5;10;5;21;3;9;3;16;2;7;2;15;2;7;2;1481;283;853;170;233;43;1481;283;853;170;233;43;215;19;160;14;146;12;40;15;13;5;13;10;8;5;17;9;9;4;9;6;7;4;6;2;6;2;4;2;4;2;40;15;13;5;13;10;8;5;17;9;9;4;9;6;7;4;6;2;6;2;4;2;4;2;4;1;3;1;3;1;3;1;3;1;3;1;3;1;3;1;3;1;3;1;3;1;3;1;496;102;131;34;224;49;84;20;59;9;38;8;496;102;131;34;224;49;84;20;59;9;38;8;82;8;27;4;40;4;25;4;35;2;22;2;26845;2.7304313155908697
3906;yo-yo;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4046;90;13;1128;41;6;69;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1128;702;41;27;6;1;1128;702;41;27;6;1;69;12;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;90;3;90;3;13;1;41;2;41;2;6;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;41;2;27;2;41;2;27;2;6;1;1;1;41;2;27;2;41;2;27;2;6;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;10078;1.0250432780229013
3907;pille;861;268;861;268;249;47;471;154;471;154;158;35;300;85;300;85;136;32;4046;861;249;2214;471;158;1309;300;136;255;111;87;42;255;111;87;42;66;32;11;11;114;59;35;22;114;59;35;22;36;19;7;7;71;36;18;10;71;36;18;10;30;18;7;7;1368;472;255;111;66;32;612;263;114;59;36;19;345;136;71;36;30;18;113;87;32;31;113;87;32;31;25;18;4;4;55;41;16;16;55;41;16;16;12;8;2;2;36;27;10;10;36;27;10;10;9;7;2;2;589;397;113;87;25;18;312;218;55;41;12;8;188;130;36;27;9;7;39;31;7;6;15;15;6;6;39;31;7;6;15;15;6;6;8;5;2;2;2;2;2;2;18;15;4;3;6;6;3;3;18;15;4;3;6;6;3;3;3;1;1;1;1;1;1;1;10;9;3;2;5;5;2;2;10;9;3;2;5;5;2;2;1;1;1;1;1;1;1;1;203;147;49;46;39;31;7;6;8;5;2;2;83;65;25;24;18;15;4;3;3;1;1;1;50;37;13;12;10;9;3;2;1;1;1;1;25421;2.5855948770212516
3908;pèche;711;195;153;93;93;93;334;90;72;51;51;51;234;72;64;51;51;51;4046;263;102;2214;130;52;1309;102;52;22;9;11;7;9;7;7;7;7;7;7;7;19;9;8;7;9;7;7;7;7;7;7;7;17;8;7;7;9;7;7;7;7;7;7;7;83;30;12;7;7;7;75;30;12;7;7;7;66;22;12;7;7;7;78;34;13;13;17;10;9;9;9;9;9;9;36;19;7;7;8;5;5;5;5;5;5;5;31;17;6;6;8;5;5;5;5;5;5;5;589;397;32;16;11;9;312;218;14;7;5;5;188;130;13;7;5;5;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;7;5;3;1;1;1;1;1;1;1;1;11;7;5;3;1;1;1;1;1;1;1;1;9;6;3;2;1;1;1;1;1;1;1;1;14067;1.4307683857856868
3909;cotés;1057;250;216;57;43;32;298;68;48;19;20;15;172;59;31;17;20;15;4046;961;263;1361;284;131;841;171;112;297;169;67;39;42;23;16;8;6;5;6;5;79;49;16;12;5;4;3;3;3;3;3;3;42;30;14;10;3;3;3;3;3;3;3;3;1128;702;205;136;55;50;344;224;51;38;26;25;204;136;30;21;22;21;114;62;20;16;25;10;6;6;6;6;6;6;20;11;6;5;4;4;4;4;4;4;4;4;14;10;6;5;4;4;4;4;4;4;4;4;711;374;167;69;25;20;184;103;34;17;14;11;119;75;19;11;13;11;39;29;20;19;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;5;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;219;140;136;93;32;19;21;16;1;1;1;1;52;28;29;19;4;2;2;2;1;1;1;1;32;18;19;12;3;1;1;1;1;1;1;1;18535;1.885213053994292
3910;plouc;1128;171;297;43;71;40;219;44;60;12;17;12;6;3;4;2;2;2;4046;977;267;711;142;39;20;5;3;244;34;55;32;69;13;14;13;16;13;14;13;43;14;16;14;14;7;7;7;7;7;7;7;2;2;2;2;2;2;2;2;2;2;2;2;861;161;187;36;51;21;139;43;26;8;10;7;6;6;2;2;2;2;155;99;31;19;39;17;9;7;8;5;7;5;29;8;9;2;12;4;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;589;397;124;85;29;22;78;34;15;6;3;2;5;2;2;2;2;2;32;23;8;7;9;8;8;7;13;8;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;113;87;46;40;22;16;10;10;6;6;6;6;10;6;9;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;13238;1.3464499815903122
3911;régie;450;145;142;51;23;12;258;90;70;31;7;5;186;58;53;23;5;4;4046;1368;423;2214;612;110;1309;345;69;128;28;35;18;32;8;9;2;7;7;2;2;35;6;8;3;8;2;3;1;2;2;1;1;23;3;5;1;6;2;3;1;2;2;1;1;961;164;277;57;93;52;308;32;73;8;14;8;204;20;52;8;9;8;161;32;47;22;44;6;16;4;9;4;6;4;87;13;27;9;15;1;9;1;2;1;2;1;59;11;17;7;12;1;7;1;2;1;2;1;1481;283;496;102;174;50;853;170;224;49;43;19;463;76;120;19;25;5;46;14;14;10;14;10;11;9;11;3;4;3;3;2;2;2;3;2;3;2;2;2;2;2;9;1;3;1;3;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;319;68;53;21;102;20;19;8;37;9;16;6;92;24;12;2;24;8;2;1;6;4;2;1;52;18;3;1;18;5;2;1;3;1;2;1;21358;2.172343156579988
3912;rirai;1481;475;519;179;52;29;496;133;148;55;19;12;71;41;39;24;13;10;4046;1559;160;1368;444;56;137;79;32;496;131;133;41;148;25;55;7;19;9;12;6;496;131;133;41;148;25;55;7;19;9;12;6;71;6;41;4;39;6;24;4;13;4;10;4;1368;472;444;103;56;28;1368;472;444;103;56;28;137;14;79;13;32;10;1481;283;475;4;519;96;179;3;52;16;29;2;496;102;133;2;148;31;55;1;19;5;12;1;71;8;41;1;39;5;24;1;13;2;10;1;1481;283;519;96;52;16;496;102;148;31;19;5;71;8;39;5;13;2;496;102;131;34;133;2;41;2;148;31;25;9;55;1;7;1;19;5;9;4;12;1;6;1;496;102;131;34;133;2;41;2;148;31;25;9;55;1;7;1;19;5;9;4;12;1;6;1;71;8;6;1;41;1;4;1;39;5;6;1;24;1;4;1;13;2;4;1;10;1;4;1;496;102;131;34;148;31;25;9;19;5;9;4;496;102;131;34;148;31;25;9;19;5;9;4;71;8;6;1;39;5;6;1;13;2;4;1;32023;3.2570907811200005
3913;otite;1368;362;347;88;62;38;612;200;123;41;28;16;345;135;57;27;23;16;4046;1057;304;2214;514;183;1309;290;151;347;18;88;9;347;18;88;9;62;1;38;1;123;6;41;6;123;6;41;6;28;1;16;1;57;4;27;4;57;4;27;4;23;1;16;1;1057;63;1057;63;304;3;514;30;514;30;183;2;290;24;290;24;151;2;232;20;82;8;51;5;20;1;6;1;5;1;55;8;33;6;8;2;7;1;4;1;4;1;48;7;27;5;8;2;7;1;4;1;4;1;1128;75;297;23;102;5;454;50;103;14;52;3;333;35;76;9;49;3;51;5;1;1;20;1;1;1;51;5;1;1;20;1;1;1;6;1;1;1;5;1;1;1;8;2;1;1;7;1;1;1;8;2;1;1;7;1;1;1;4;1;1;1;4;1;1;1;8;2;1;1;7;1;1;1;8;2;1;1;7;1;1;1;4;1;1;1;4;1;1;1;297;23;12;2;297;23;12;2;102;5;1;1;103;14;6;2;103;14;6;2;52;3;1;1;76;9;6;2;76;9;6;2;49;3;1;1;25313;2.5746100909499603
3914;renne;938;365;938;365;322;39;457;202;457;202;157;21;255;118;255;118;99;18;4046;938;322;2214;457;157;1309;255;99;457;136;202;85;457;136;202;85;157;40;21;5;457;136;202;85;457;136;202;85;157;40;21;5;255;43;118;28;255;43;118;28;99;13;18;2;2214;413;457;136;157;40;2214;413;457;136;157;40;1309;151;255;43;99;13;202;61;49;28;202;61;49;28;80;23;1;1;104;28;32;18;104;28;32;18;42;11;1;1;59;17;13;11;59;17;13;11;30;7;1;1;1481;283;202;61;80;23;853;170;104;28;42;11;463;76;59;17;30;7;104;28;29;12;32;18;14;10;104;28;29;12;32;18;14;10;42;11;13;3;1;1;1;1;104;28;29;12;32;18;14;10;104;28;29;12;32;18;14;10;42;11;13;3;1;1;1;1;59;17;10;5;13;11;5;4;59;17;10;5;13;11;5;4;30;7;6;2;1;1;1;1;853;170;190;62;104;28;29;12;42;11;13;3;853;170;190;62;104;28;29;12;42;11;13;3;463;76;61;14;59;17;10;5;30;7;6;2;39461;4.0136170662891155
3915;forer;1481;475;853;264;233;58;1481;475;853;264;233;58;215;19;160;15;146;15;4046;2214;521;1481;853;233;215;160;146;360;215;119;95;150;105;46;42;38;32;6;4;360;215;119;95;150;105;46;42;38;32;6;4;50;34;2;2;32;27;2;2;28;25;2;2;1128;702;454;343;89;79;360;215;150;105;38;32;50;34;32;27;28;25;130;109;49;45;73;60;29;26;14;12;2;2;130;109;49;45;73;60;29;26;14;12;2;2;20;19;2;2;13;12;1;1;12;11;1;1;354;267;188;144;40;35;130;109;73;60;14;12;20;19;13;12;12;11;36;33;27;27;21;21;21;21;16;14;13;13;9;9;9;9;3;3;3;3;1;1;1;1;36;33;27;27;21;21;21;21;16;14;13;13;9;9;9;9;3;3;3;3;1;1;1;1;3;3;3;3;1;1;1;1;3;3;3;3;1;1;1;1;3;3;3;3;1;1;1;1;88;73;62;55;34;28;28;25;5;5;5;5;36;33;27;27;16;14;13;13;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;27718;2.819225003000474
3916;périt;1481;475;496;133;174;55;320;93;110;29;51;12;80;16;36;6;30;6;4046;1368;423;1057;347;132;286;129;74;319;53;116;16;102;19;34;6;37;16;23;6;51;12;16;2;23;5;10;1;8;4;5;1;8;4;5;2;6;3;4;1;6;3;4;1;961;164;277;57;93;52;216;51;65;16;27;15;42;30;18;12;18;12;202;137;76;66;65;49;18;15;19;13;10;8;39;30;16;16;10;7;4;4;4;2;1;1;6;3;3;3;2;1;1;1;2;1;1;1;589;397;203;147;75;48;123;85;41;30;22;13;33;24;18;14;10;7;45;26;6;5;16;14;3;3;18;11;5;4;6;4;3;3;7;4;4;3;6;4;3;3;7;6;4;3;2;2;1;1;3;2;3;2;1;1;1;1;2;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;139;84;19;13;45;28;11;7;17;8;10;6;22;12;6;3;6;4;4;2;4;2;3;1;4;1;4;1;3;1;3;1;3;1;3;1;18007;1.8315096554235348
3917;taons;1128;171;295;32;83;24;344;59;72;17;27;15;204;39;51;17;20;15;4046;938;322;1361;231;83;841;159;56;203;70;40;6;58;28;9;3;17;3;9;3;41;15;13;5;12;5;7;3;9;3;7;3;21;8;11;4;7;3;7;3;7;3;7;3;1559;769;355;198;141;56;492;277;76;44;34;15;280;155;43;24;22;11;297;59;38;8;65;17;7;3;19;6;7;3;79;18;15;4;12;4;2;2;5;2;2;2;42;11;8;4;8;3;2;2;2;2;2;2;1057;250;238;68;93;27;298;79;45;15;19;7;172;58;25;14;7;7;58;15;29;8;7;1;1;1;15;5;8;4;3;1;1;1;5;2;1;1;3;1;1;1;9;3;3;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;3;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;404;101;188;60;99;20;38;11;47;6;5;3;97;26;54;20;14;2;7;2;9;1;3;1;49;17;30;14;3;2;3;2;1;1;1;1;20680;2.1033831106879934
3918;loupé;977;295;124;39;25;18;177;60;22;11;8;6;79;32;15;10;7;6;4046;589;89;961;139;23;427;66;20;297;204;152;151;39;27;23;23;19;19;17;17;53;36;35;35;7;6;6;6;6;6;6;6;34;20;19;19;6;6;6;6;6;6;6;6;1128;702;155;92;36;26;205;136;22;15;9;7;114;86;14;10;9;7;187;43;71;16;22;5;11;5;6;5;5;5;33;8;19;4;4;2;3;2;2;2;2;2;25;6;13;2;3;2;3;2;2;2;2;2;861;183;113;11;15;7;205;38;20;2;3;2;94;15;12;2;3;2;69;17;45;15;42;13;42;13;13;5;8;5;7;5;7;5;5;5;5;5;5;5;5;5;16;4;12;4;12;4;12;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;14;2;10;2;10;2;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;244;53;136;42;32;6;18;6;6;5;5;5;45;10;28;10;3;2;2;2;2;2;2;2;25;3;16;3;3;2;2;2;2;2;2;2;15763;1.6032702114978161
3919;délie;861;268;255;87;79;39;471;154;114;35;26;12;300;85;71;18;13;8;4046;1368;423;2214;612;110;1309;345;69;205;35;66;15;47;8;20;7;14;7;11;6;74;7;28;4;15;1;5;1;4;1;3;1;46;2;20;2;7;1;3;1;1;1;1;1;961;164;277;57;93;52;308;32;73;8;14;8;204;20;52;8;9;8;48;20;14;11;17;8;6;6;6;4;3;3;21;12;7;6;7;3;2;2;3;2;1;1;14;8;6;5;5;2;2;2;1;1;1;1;453;179;138;56;43;26;230;95;63;22;12;9;125;54;33;12;5;5;15;8;6;6;7;6;4;4;7;5;4;4;5;5;4;4;3;3;3;3;3;3;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;119;65;38;35;33;17;16;15;14;14;14;14;31;17;8;7;10;3;3;3;3;3;3;3;26;15;6;6;9;3;3;3;3;3;3;3;18975;1.9299658861365896
3920;futal;1057;250;404;72;35;18;116;27;56;16;12;8;15;13;11;9;9;8;4046;1559;160;861;337;60;69;47;35;239;103;53;32;64;27;14;7;2;2;1;1;31;16;12;8;10;3;5;3;1;1;1;1;4;3;4;3;2;2;2;2;1;1;1;1;977;313;234;61;25;13;187;51;35;7;5;4;15;8;7;5;4;4;68;54;17;10;27;19;8;4;3;2;3;2;9;9;2;2;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;354;267;103;74;13;11;75;54;20;15;7;7;6;6;5;5;5;5;16;16;5;5;5;5;3;3;5;5;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;76;57;26;21;12;11;2;2;3;3;2;2;18;13;4;2;3;3;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;13661;1.389473727036203
3921;cadre;453;80;170;30;19;6;230;44;85;21;8;5;125;16;48;9;6;5;4046;1481;281;2214;853;162;1309;463;130;169;84;39;22;67;39;13;10;8;3;3;3;62;37;14;8;24;14;6;4;4;2;2;2;42;26;5;3;19;11;3;2;3;2;2;2;1559;769;519;249;110;44;597;350;211;116;49;21;401;254;132;76;39;21;44;24;14;13;14;11;7;7;5;5;5;5;20;12;8;8;8;8;5;5;4;4;4;4;14;7;4;4;6;6;4;4;4;4;4;4;711;374;235;128;60;35;334;179;123;71;22;14;234;114;75;41;20;12;20;15;10;9;9;9;8;8;6;6;4;4;4;4;4;4;3;3;3;3;3;3;3;3;8;5;5;4;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;267;144;147;92;82;40;44;22;28;13;19;11;90;49;62;37;32;16;21;11;7;4;6;4;64;33;45;25;24;12;16;8;7;4;6;4;23436;2.3836985774702035
3922;giclé;711;195;139;40;34;13;167;56;26;8;9;3;98;39;18;6;7;3;4046;861;249;961;205;63;427;94;48;170;63;35;29;23;11;6;5;7;7;3;3;39;16;7;5;2;2;1;1;2;2;1;1;12;9;5;5;2;2;1;1;2;2;1;1;1368;472;255;111;66;32;277;87;47;15;14;5;113;37;25;9;14;5;27;15;6;6;7;7;3;3;3;3;3;3;7;4;2;2;3;3;1;1;1;1;1;1;7;4;2;2;3;3;1;1;1;1;1;1;450;187;81;36;27;14;128;52;25;8;8;2;62;27;8;4;4;2;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;142;52;67;19;17;9;15;9;11;8;10;8;32;12;11;3;2;2;2;2;2;2;2;2;16;6;7;3;2;2;2;2;2;2;2;2;13838;1.4074765708752637
3923;nasal;1361;195;492;77;47;7;225;17;85;8;11;1;4;2;2;1;1;1;4046;1559;160;861;337;60;69;47;35;492;277;77;54;492;277;77;54;47;14;7;4;85;48;8;7;85;48;8;7;11;2;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1559;769;1559;769;160;35;337;148;337;148;60;10;47;12;47;12;35;7;231;31;6;2;76;12;3;2;4;3;1;1;16;2;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;938;111;355;43;36;9;111;10;48;3;13;3;12;3;10;3;10;3;76;12;44;9;3;2;2;2;76;12;44;9;3;2;2;2;4;3;2;2;1;1;1;1;7;1;3;1;1;1;1;1;7;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;355;43;198;31;355;43;198;31;36;9;12;6;48;3;25;3;48;3;25;3;13;3;7;3;10;3;6;3;10;3;6;3;10;3;6;3;22046;2.2423203122933995
3924;ourse;1481;475;378;146;43;18;853;264;196;75;31;16;463;150;53;21;27;12;4046;1361;194;2214;667;111;1309;226;98;307;124;77;52;85;39;23;18;5;4;2;2;160;67;33;24;40;20;7;7;4;4;2;2;72;33;14;11;8;7;2;2;4;4;2;2;977;313;326;132;37;18;520;172;150;72;20;14;300;92;52;25;17;11;360;32;119;4;87;7;35;3;12;1;9;1;150;25;46;3;32;6;12;3;9;1;7;1;101;17;39;1;15;1;8;1;8;1;6;1;1128;75;344;25;43;5;454;50;110;15;24;5;333;35;52;4;21;3;80;11;13;9;13;2;5;2;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;27;8;6;6;2;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;18;7;6;6;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;297;24;30;19;68;8;8;6;9;3;3;3;107;14;11;11;17;6;5;5;4;3;3;3;81;9;8;8;7;2;2;2;2;1;1;1;24417;2.4834770509510995
3925;mante;938;365;238;92;56;51;457;202;108;53;37;34;255;118;44;30;25;23;4046;1057;304;2214;514;183;1309;290;151;355;198;114;86;99;38;26;19;18;13;16;12;94;61;39;33;16;7;6;5;8;6;6;5;69;53;33;30;8;6;5;5;6;6;5;5;1559;769;404;188;107;62;597;350;122;69;47;31;401;254;80;49;40;31;91;58;39;38;15;12;9;9;7;7;7;7;45;32;25;24;4;4;4;4;3;3;3;3;28;18;14;14;2;2;2;2;2;2;2;2;555;239;103;60;29;22;322;137;49;27;17;14;196;80;26;15;13;11;42;22;26;20;11;11;10;10;7;5;3;3;2;2;1;1;2;2;1;1;2;2;1;1;14;7;8;7;6;6;6;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;7;8;7;6;6;6;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;215;75;117;64;29;15;14;11;3;2;1;1;91;26;51;26;7;3;3;3;1;1;1;1;67;22;40;22;4;1;1;1;1;1;1;1;23584;2.3987518028271584
